"Begin Time - msec","End Time - msec","Duration - msec","master_segm","File","File Path"
30275,31647,1372,"segm_12","leuven1b_run1_segm.eaf"
31647,33061,1414,"segm_13","leuven1b_run1_segm.eaf"
33061,33544,483,"segm_14","leuven1b_run1_segm.eaf"
33544,35404,1860,"segm_15","leuven1b_run1_segm.eaf"
35404,39419,4015,"segm_16","leuven1b_run1_segm.eaf"
39419,40066,647,"segm_17","leuven1b_run1_segm.eaf"
40066,43216,3150,"segm_18","leuven1b_run1_segm.eaf"
43216,44587,1371,"segm_19","leuven1b_run1_segm.eaf"
44587,45187,600,"segm_20","leuven1b_run1_segm.eaf"
45187,46476,1289,"segm_21","leuven1b_run1_segm.eaf"
46476,54018,7542,"segm_22","leuven1b_run1_segm.eaf"
54018,55394,1376,"segm_23","leuven1b_run1_segm.eaf"
55394,57256,1862,"segm_24","leuven1b_run1_segm.eaf"
57256,59983,2727,"segm_25","leuven1b_run1_segm.eaf"
59983,61450,1467,"segm_26","leuven1b_run1_segm.eaf"
61450,63467,2017,"segm_27","leuven1b_run1_segm.eaf"
63467,65376,1909,"segm_28","leuven1b_run1_segm.eaf"
65376,66596,1220,"segm_29","leuven1b_run1_segm.eaf"
66596,67765,1169,"segm_30","leuven1b_run1_segm.eaf"
67765,69355,1590,"segm_31","leuven1b_run1_segm.eaf"
69355,72737,3382,"segm_32","leuven1b_run1_segm.eaf"

659,3750,3091,"segm_1","leuven1b_run2_segm.eaf"
3750,4829,1079,"segm_2","leuven1b_run2_segm.eaf"
4829,7488,2659,"segm_3","leuven1b_run2_segm.eaf"
7488,8750,1262,"segm_4","leuven1b_run2_segm.eaf"
8750,10488,1738,"segm_5","leuven1b_run2_segm.eaf"
10488,12522,2034,"segm_6","leuven1b_run2_segm.eaf"
12522,13795,1273,"segm_7","leuven1b_run2_segm.eaf"
13795,14915,1120,"segm_8","leuven1b_run2_segm.eaf"
14915,17771,2856,"segm_9","leuven1b_run2_segm.eaf"
19644,22584,2940,"segm_10","leuven1b_run2_segm.eaf"
25228,29415,4187,"segm_11","leuven1b_run2_segm.eaf"
29415,30686,1271,"segm_12","leuven1b_run2_segm.eaf"
32576,34391,1815,"segm_13","leuven1b_run2_segm.eaf"
35974,42338,6364,"segm_14","leuven1b_run2_segm.eaf"
43101,45076,1975,"segm_15","leuven1b_run2_segm.eaf"

1160,4370,3210,"segm_1","leuven2a_run1_segm.eaf"
4370,7110,2740,"segm_2","leuven2a_run1_segm.eaf"
7110,8823,1713,"segm_3","leuven2a_run1_segm.eaf"
10130,11530,1400,"segm_4","leuven2a_run1_segm.eaf"
11530,12670,1140,"segm_5","leuven2a_run1_segm.eaf"
12670,14599,1929,"segm_6","leuven2a_run1_segm.eaf"
14599,16577,1978,"segm_7","leuven2a_run1_segm.eaf"
17412,18768,1356,"segm_8","leuven2a_run1_segm.eaf"
18768,20088,1320,"segm_9","leuven2a_run1_segm.eaf"
20088,20904,816,"segm_10","leuven2a_run1_segm.eaf"
20904,23437,2533,"segm_11","leuven2a_run1_segm.eaf"
27055,30276,3221,"segm_12","leuven2a_run1_segm.eaf"
30276,33522,3246,"segm_13","leuven2a_run1_segm.eaf"
38824,43452,4628,"segm_14","leuven2a_run1_segm.eaf"

1050,3440,2390,"segm_1","leuven2a_run2_segm.eaf"
3440,5210,1770,"segm_2","leuven2a_run2_segm.eaf"
5210,7696,2486,"segm_3","leuven2a_run2_segm.eaf"
7696,9613,1917,"segm_4","leuven2a_run2_segm.eaf"
9613,12897,3284,"segm_5","leuven2a_run2_segm.eaf"
12897,16630,3733,"segm_6","leuven2a_run2_segm.eaf"
16630,20018,3388,"segm_7","leuven2a_run2_segm.eaf"
20018,21730,1712,"segm_8","leuven2a_run2_segm.eaf"
21730,25097,3367,"segm_9","leuven2a_run2_segm.eaf"
26752,30795,4043,"segm_10","leuven2a_run2_segm.eaf"

5510,7540,2030,"segm_1","leuven2b_run1_segm.eaf"
10740,12628,1888,"segm_2","leuven2b_run1_segm.eaf"
13530,14930,1400,"segm_3","leuven2b_run1_segm.eaf"
